"logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene"
-0.902732830188675,9.58831735849057,-12.6703947694606,2.55945427618145e-32,3.32567065126615e-30,62.6011940848625,"TGFB1"
-0.864806792452826,9.18103132075472,-12.6591222555645,2.85771013296684e-32,3.68986094527102e-30,62.4922966714451,"DENND3"
0.417942830188676,10.3496155660377,12.6442603775082,3.30443943480071e-32,4.24000884977866e-30,62.3488031828493,"CEP68"
-0.872673962264145,6.80032754716981,-12.6432618648451,3.33683308941359e-32,4.2549803307864e-30,62.3391656201688,"DUSP23"
0.345793773584903,10.4205561320755,12.6381431914926,3.50792460788503e-32,4.43844261621032e-30,62.2897669663766,"CSNK2A1"
-1.27295566037735,8.23441273584906,-12.6371033702985,3.54373377380155e-32,4.43844261621032e-30,62.279733291658,"CD37"
-0.949854339622637,7.00894943396226,-12.6370504637113,3.54556546058691e-32,4.43844261621032e-30,62.2792227853664,"ZDHHC12"
1.05155056603773,7.57018396226415,12.6274745896792,3.89310886564815e-32,4.84397121283373e-30,62.1868420124119,"MEX3B"
-0.491570754716978,11.7773731132075,-12.6260621123086,3.94716664678973e-32,4.88164646136104e-30,62.173218661118,"ACADVL"
-1.09726622641509,8.70840952830189,-12.6253036671396,3.97650131322475e-32,4.88847736290444e-30,62.1659037890439,"PLCB2"
